Date,Open,High,Low,Close,Volume
2024-10-27 17:00:00+00:00,2501.73,2511.7,2496.3,2497.72,7881.3823
2024-10-27 18:00:00+00:00,2497.71,2498.57,2486.22,2487.78,4375.6383
2024-10-27 19:00:00+00:00,2487.78,2496.45,2486.0,2494.59,3194.4655
2024-10-27 20:00:00+00:00,2494.58,2496.91,2491.56,2492.03,2833.4845
2024-10-27 21:00:00+00:00,2492.02,2521.83,2490.83,2511.61,8842.8624
2024-10-27 22:00:00+00:00,2511.62,2527.99,2511.62,2514.49,9825.0506
2024-10-27 23:00:00+00:00,2514.5,2523.4,2506.49,2507.8,7291.8534
2024-10-28 00:00:00+00:00,2507.8,2512.53,2498.48,2499.72,8296.7012
2024-10-28 01:00:00+00:00,2499.71,2504.09,2491.8,2492.0,5177.6491
2024-10-28 02:00:00+00:00,2492.0,2495.78,2488.2,2490.0,5124.5358
2024-10-28 03:00:00+00:00,2490.01,2495.27,2471.67,2477.71,10303.4526
2024-10-28 04:00:00+00:00,2477.7,2486.41,2473.2,2486.29,7648.3768
2024-10-28 05:00:00+00:00,2486.29,2490.79,2474.6,2486.53,5735.6652
2024-10-28 06:00:00+00:00,2486.53,2491.79,2482.38,2491.78,5274.9188
2024-10-28 07:00:00+00:00,2491.78,2527.0,2491.03,2511.77,20875.4908
2024-10-28 08:00:00+00:00,2511.77,2521.25,2509.69,2512.99,7397.5192
2024-10-28 09:00:00+00:00,2513.0,2542.62,2505.18,2542.3,16280.5353
2024-10-28 10:00:00+00:00,2542.3,2544.74,2529.49,2531.35,18901.7038
2024-10-28 11:00:00+00:00,2531.35,2532.44,2525.88,2527.12,8086.0237
2024-10-28 12:00:00+00:00,2527.12,2536.6,2517.15,2526.92,14937.7842
2024-10-28 13:00:00+00:00,2526.85,2533.5,2511.97,2513.77,18154.5327
2024-10-28 14:00:00+00:00,2513.77,2536.34,2509.05,2525.95,24079.3793
2024-10-28 15:00:00+00:00,2525.95,2526.33,2498.46,2501.02,16608.3981
2024-10-28 16:00:00+00:00,2501.01,2516.4,2494.21,2505.01,14572.5058
2024-10-28 17:00:00+00:00,2505.01,2515.5,2488.0,2501.27,20579.6942
2024-10-28 18:00:00+00:00,2501.27,2512.49,2489.1,2505.6,12395.2981
2024-10-28 19:00:00+00:00,2505.6,2524.3,2498.0,2506.7,29622.4558
2024-10-28 20:00:00+00:00,2506.7,2517.08,2505.01,2516.94,8146.2758
2024-10-28 21:00:00+00:00,2516.94,2548.47,2515.56,2544.23,21127.445
2024-10-28 22:00:00+00:00,2544.23,2589.67,2544.23,2568.79,48886.1628
2024-10-28 23:00:00+00:00,2568.78,2578.05,2563.03,2567.48,12392.8229
2024-10-29 00:00:00+00:00,2567.49,2586.89,2561.2,2583.19,14704.3099
2024-10-29 01:00:00+00:00,2583.19,2596.4,2577.68,2583.07,18955.607
2024-10-29 02:00:00+00:00,2583.07,2631.66,2579.3,2612.83,62539.6015
